county.ind,state.county,yr,wk,diffGDD.9403
360,29005,2000,22,49.5411
360,29005,2000,23,39.5463
360,29005,2000,24,64.728
360,29005,2001,16,8.3572
360,29005,2001,17,-26.1209
360,29005,2001,18,-23.2641
360,29005,2001,19,-6.6365
360,29005,2001,20,-8.1921
360,29005,2001,21,-2.8024
360,29005,2001,22,3.9821
360,29005,2001,23,43.4963
360,29005,2001,24,52.648
360,29005,2002,16,19.5612
360,29005,2002,17,61.2831
360,29005,2002,18,94.5139
360,29005,2002,19,103.9005
360,29005,2002,20,97.7829
360,29005,2002,21,105.6566
360,29005,2002,22,114.5671
360,29005,2002,23,133.5863
360,29005,2002,24,144.148
360,29005,2003,16,-52.8038
360,29005,2003,17,-67.0219
360,29005,2003,18,-72.5411
360,29005,2003,19,-52.1865
360,29005,2003,20,-54.2501
360,29005,2003,21,-55.8804
360,29005,2003,22,-60.0509
360,29005,2003,23,-67.1337
360,29005,2003,24,-69.132
360,29005,2004,16,70.8712
360,29005,2004,17,32.3551
360,29005,2004,18,-7.3621
360,29005,2004,19,-29.1235
360,29005,2004,20,-33.7581
360,29005,2004,21,-47.3644
360,29005,2004,22,-75.4759
360,29005,2004,23,-69.0397
360,29005,2004,24,-92.922
360,29005,2005,16,30.8932
360,29005,2005,17,39.2881
360,29005,2005,18,60.1179
360,29005,2005,19,47.4875
360,29005,2005,20,57.2339
360,29005,2005,21,61.6086
360,29005,2005,22,64.2341
360,29005,2005,23,78.0463
360,29005,2005,24,88.818
360,29005,2006,16,46.6182
360,29005,2006,17,42.3551
360,29005,2006,18,39.6689
360,29005,2006,19,26.6835
360,29005,2006,20,28.5849
360,29005,2006,21,28.2776
360,29005,2006,22,51.1351
360,29005,2006,23,66.0963
360,29005,2006,24,77.268
360,29005,2007,16,65.6572
360,29005,2007,17,55.7661
360,29005,2007,18,43.5099
360,29005,2007,19,44.0095
360,29005,2007,20,51.6809
360,29005,2007,21,60.1216
360,29005,2007,22,64.6181
360,29005,2007,23,71.2463
360,29005,2007,24,99.508
360,29005,2008,16,-0.6528
360,29005,2008,17,-26.3629
360,29005,2008,18,-38.0331
360,29005,2008,19,-49.1295
360,29005,2008,20,-54.5891
360,29005,2008,21,-54.3914
360,29005,2008,22,-38.4159
360,29005,2008,23,-30.5757
360,29005,2008,24,-37.042
360,29005,2009,16,-19.1178
360,29005,2009,17,-1.1549
360,29005,2009,18,2.4399
360,29005,2009,19,-18.4595
360,29005,2009,20,-23.9801
360,29005,2009,21,-60.0134
360,29005,2009,22,-75.4499
360,29005,2009,23,-90.7617
360,29005,2009,24,-83.762
360,29005,2010,16,15.9122
360,29005,2010,17,17.2291
360,29005,2010,18,13.0239
360,29005,2010,19,2.4105
360,29005,2010,20,-2.1741
360,29005,2010,21,10.4636
360,29005,2010,22,36.9691
360,29005,2010,23,66.5763
360,29005,2010,24,90.848
360,29005,2011,16,39.3382
360,29005,2011,17,17.4851
360,29005,2011,18,8.1299
360,29005,2011,19,4.8895
360,29005,2011,20,14.9459
360,29005,2011,21,33.0726
360,29005,2011,22,85.1471
360,29005,2011,23,103.8063
360,29005,2011,24,99.818
360,29005,2012,16,101.6482
360,29005,2012,17,98.3341
360,29005,2012,18,131.6169
360,29005,2012,19,150.3115
360,29005,2012,20,161.9249
360,29005,2012,21,169.3726
360,29005,2012,22,186.2271
360,29005,2012,23,204.1563
360,29005,2012,24,197.468
360,29005,2013,16,-17.2988
360,29005,2013,17,-16.2009
360,29005,2013,18,-24.2881
360,29005,2013,19,-28.2985
360,29005,2013,20,-23.8891
360,29005,2013,21,-10.9294
360,29005,2013,22,-36.2559
360,29005,2013,23,-54.1657
360,29005,2013,24,-63.502
360,29005,2014,16,40.5732
360,29005,2014,17,36.9131
360,29005,2014,18,34.0939
360,29005,2014,19,22.7475
360,29005,2014,20,25.7919
360,29005,2014,21,-8.4644
360,29005,2014,22,-16.2739
360,29005,2014,23,-32.0397
360,29005,2014,24,-42.882
360,29005,2015,16,-13.2828
360,29005,2015,17,-20.3909
360,29005,2015,18,-27.1511
360,29005,2015,19,-55.7865
360,29005,2015,20,-50.1171
360,29005,2015,21,-57.2844
360,29005,2015,22,-28.1299
360,29005,2015,23,-28.4537
360,29005,2015,24,-32.212
360,29005,2016,16,31.3302
360,29005,2016,17,46.8971
360,29005,2016,18,52.6099
360,29005,2016,19,27.6115
360,29005,2016,20,28.6169
360,29005,2016,21,18.9176
360,29005,2016,22,28.7861
360,29005,2016,23,25.9463
360,29005,2016,24,41.758
360,29005,2017,16,78.6382
360,29005,2017,17,75.2351
360,29005,2017,18,48.1219
360,29005,2017,19,40.3195
360,29005,2017,20,48.9489
360,29005,2017,21,74.6676
360,29005,2017,22,90.3971
360,29005,2017,23,68.7663
360,29005,2017,24,40.958
360,29005,2018,16,182.0652
360,29005,2018,17,176.2311
360,29005,2018,18,186.6219
360,29005,2018,19,196.3575
360,29005,2018,20,204.9679
360,29005,2018,21,191.9426
360,29005,2018,22,173.3171
360,29005,2018,23,169.1763
360,29005,2018,24,187.888
361,29045,1994,16,47.0776
361,29045,1994,17,62.1075
361,29045,1994,18,50.4806
361,29045,1994,19,63.3259
361,29045,1994,20,53.2856
361,29045,1994,21,36.2114
361,29045,1994,22,13.892
361,29045,1994,23,1.1595
361,29045,1994,24,-20.335
361,29045,1995,16,-37.2254
361,29045,1995,17,-6.8235
361,29045,1995,18,-26.7384
361,29045,1995,19,-56.7251
361,29045,1995,20,-25.5344
361,29045,1995,21,-38.3296
361,29045,1995,22,-11.471
361,29045,1995,23,17.3995
361,29045,1995,24,54.135
361,29045,1996,16,-30.8254
361,29045,1996,17,-28.0035
361,29045,1996,18,-3.0384
361,29045,1996,19,-13.3701
361,29045,1996,20,-31.3824
361,29045,1996,21,-28.8046
361,29045,1996,22,-48.285
361,29045,1996,23,-70.5875
361,29045,1996,24,-60.915
361,29045,1997,16,-62.8484
361,29045,1997,17,-54.4895
361,29045,1997,18,-56.2754
361,29045,1997,19,-84.0721
361,29045,1997,20,-69.2914
361,29045,1997,21,-72.8446
361,29045,1997,22,-65.577
361,29045,1997,23,-67.7715
361,29045,1997,24,-91.125
361,29045,1998,16,24.0126
361,29045,1998,17,21.2755
361,29045,1998,18,52.1026
361,29045,1998,19,48.0039
361,29045,1998,20,47.9846
361,29045,1998,21,64.5914
361,29045,1998,22,51.308
361,29045,1998,23,38.3895
361,29045,1998,24,33.305
361,29045,1999,16,26.7956
361,29045,1999,17,10.4545
361,29045,1999,18,-3.1904
361,29045,1999,19,15.5729
361,29045,1999,20,0.8916
361,29045,1999,21,37.5094
361,29045,1999,22,59.706
361,29045,1999,23,56.7595
361,29045,1999,24,52.125
361,29045,2000,16,50.0726
361,29045,2000,17,31.9905
361,29045,2000,18,5.1936
361,29045,2000,19,-1.4061
361,29045,2000,20,13.0566
361,29045,2000,21,-15.1116
361,29045,2000,22,-36.189
361,29045,2000,23,-50.3005
361,29045,2000,24,-50.575
361,29045,2001,16,4.9026
361,29045,2001,17,-17.4335
361,29045,2001,18,-25.2444
361,29045,2001,19,-37.8731
361,29045,2001,20,-38.8304
361,29045,2001,21,-33.6636
361,29045,2001,22,-29.794
361,29045,2001,23,-9.8005
361,29045,2001,24,18.605
361,29045,2002,16,-1.5214
361,29045,2002,17,5.3765
361,29045,2002,18,42.8886
361,29045,2002,19,75.3409
361,29045,2002,20,65.6336
361,29045,2002,21,81.0814
361,29045,2002,22,111.207
361,29045,2002,23,141.9495
361,29045,2002,24,133.335
361,29045,2003,16,-20.4404
361,29045,2003,17,-24.4545
361,29045,2003,18,-36.1784
361,29045,2003,19,-8.7971
361,29045,2003,20,-15.8134
361,29045,2003,21,-30.6396
361,29045,2003,22,-44.797
361,29045,2003,23,-57.1975
361,29045,2003,24,-68.555
361,29045,2004,16,79.1596
361,29045,2004,17,47.4705
361,29045,2004,18,6.9926
361,29045,2004,19,-10.9181
361,29045,2004,20,5.0976
361,29045,2004,21,-16.7016
361,29045,2004,22,-40.097
361,29045,2004,23,-50.3555
361,29045,2004,24,-81.355
361,29045,2005,16,56.0716
361,29045,2005,17,65.9995
361,29045,2005,18,74.9376
361,29045,2005,19,50.8069
361,29045,2005,20,67.2726
361,29045,2005,21,80.9264
361,29045,2005,22,81.047
361,29045,2005,23,86.8295
361,29045,2005,24,97.625
361,29045,2006,16,41.1556
361,29045,2006,17,42.0715
361,29045,2006,18,19.0836
361,29045,2006,19,19.9379
361,29045,2006,20,67.0936
361,29045,2006,21,64.8104
361,29045,2006,22,72.454
361,29045,2006,23,86.7595
361,29045,2006,24,87.495
361,29045,2007,16,104.9346
361,29045,2007,17,102.1155
361,29045,2007,18,85.8196
361,29045,2007,19,91.2609
361,29045,2007,20,97.7346
361,29045,2007,21,76.9484
361,29045,2007,22,70.383
361,29045,2007,23,106.5995
361,29045,2007,24,125.745
361,29045,2008,16,4.5026
361,29045,2008,17,-13.1875
361,29045,2008,18,-30.0834
361,29045,2008,19,-54.9911
361,29045,2008,20,-57.7464
361,29045,2008,21,-55.2496
361,29045,2008,22,-63.735
361,29045,2008,23,-62.2325
361,29045,2008,24,-73.815
361,29045,2009,16,-14.8154
361,29045,2009,17,-0.0815
361,29045,2009,18,10.8746
361,29045,2009,19,-18.2801
361,29045,2009,20,-30.4584
361,29045,2009,21,-79.0026
361,29045,2009,22,-97.392
361,29045,2009,23,-124.5355
361,29045,2009,24,-122.377
361,29045,2010,16,36.1826
361,29045,2010,17,46.2905
361,29045,2010,18,37.1606
361,29045,2010,19,28.3799
361,29045,2010,20,30.8796
361,29045,2010,21,23.1884
361,29045,2010,22,60.336
361,29045,2010,23,74.2495
361,29045,2010,24,85.505
361,29045,2011,16,61.6196
361,29045,2011,17,46.7665
361,29045,2011,18,26.4826
361,29045,2011,19,22.5809
361,29045,2011,20,30.7456
361,29045,2011,21,49.2644
361,29045,2011,22,73.777
361,29045,2011,23,89.7195
361,29045,2011,24,99.665
361,29045,2012,16,98.1726
361,29045,2012,17,104.8885
361,29045,2012,18,102.4096
361,29045,2012,19,115.9079
361,29045,2012,20,145.0906
361,29045,2012,21,145.9954
361,29045,2012,22,161.167
361,29045,2012,23,167.6995
361,29045,2012,24,166.345
361,29045,2013,16,-13.5644
361,29045,2013,17,-8.9985
361,29045,2013,18,-15.7414
361,29045,2013,19,-34.3221
361,29045,2013,20,-22.9274
361,29045,2013,21,-24.2436
361,29045,2013,22,-54.947
361,29045,2013,23,-79.2175
361,29045,2013,24,-90.905
361,29045,2014,16,32.3676
361,29045,2014,17,38.4175
361,29045,2014,18,35.6196
361,29045,2014,19,2.5029
361,29045,2014,20,-12.6764
361,29045,2014,21,-51.0496
361,29045,2014,22,-71.351
361,29045,2014,23,-95.7155
361,29045,2014,24,-116.153
361,29045,2015,16,32.4876
361,29045,2015,17,22.8855
361,29045,2015,18,1.7026
361,29045,2015,19,-30.2101
361,29045,2015,20,-40.9784
361,29045,2015,21,-53.9876
361,29045,2015,22,-43.879
361,29045,2015,23,-52.4665
361,29045,2015,24,-58.345
361,29045,2016,16,85.3216
361,29045,2016,17,125.8425
361,29045,2016,18,117.4286
361,29045,2016,19,82.0379
361,29045,2016,20,81.7506
361,29045,2016,21,67.1234
361,29045,2016,22,83.357
361,29045,2016,23,74.3895
361,29045,2016,24,74.925
361,29045,2017,16,73.5056
361,29045,2017,17,66.2185
361,29045,2017,18,38.0426
361,29045,2017,19,39.7839
361,29045,2017,20,65.1226
361,29045,2017,21,74.9544
361,29045,2017,22,73.274
361,29045,2017,23,61.7395
361,29045,2017,24,34.225
361,29045,2018,16,181.9586
361,29045,2018,17,180.5835
361,29045,2018,18,181.0576
361,29045,2018,19,173.9329
361,29045,2018,20,186.5066
361,29045,2018,21,169.3774
361,29045,2018,22,147.847
361,29045,2018,23,143.8495
361,29045,2018,24,147.555
362,29075,1994,16,47.6977
362,29075,1994,17,80.5364
362,29075,1994,18,69.3023
362,29075,1994,19,68.3328
362,29075,1994,20,53.2519
362,29075,1994,21,34.0428
362,29075,1994,22,9.9772
362,29075,1994,23,3.2618
362,29075,1994,24,-7.318
362,29075,1995,16,-68.1313
362,29075,1995,17,-58.9036
362,29075,1995,18,-83.9127
362,29075,1995,19,-106.4812
362,29075,1995,20,-91.8621
362,29075,1995,21,-100.6862
362,29075,1995,22,-91.9128
362,29075,1995,23,-89.5152
362,29075,1995,24,-72.428
362,29075,1996,16,-22.5703
362,29075,1996,17,-18.0656
362,29075,1996,18,-1.0127
362,29075,1996,19,-1.8932
362,29075,1996,20,-26.0491
362,29075,1996,21,-29.6222
362,29075,1996,22,-46.1568
362,29075,1996,23,-60.9372
362,29075,1996,24,-64.838
362,29075,1997,16,-38.4703
362,29075,1997,17,-17.8006
362,29075,1997,18,-8.2327
362,29075,1997,19,-37.3292
362,29075,1997,20,-23.0231
362,29075,1997,21,-21.5212
362,29075,1997,22,-5.1688
362,29075,1997,23,-4.4382
362,29075,1997,24,-35.058
362,29075,1998,16,36.2047
362,29075,1998,17,37.5964
362,29075,1998,18,76.6723
362,29075,1998,19,83.1718
362,29075,1998,20,82.6889
362,29075,1998,21,104.2578
362,29075,1998,22,88.6822
362,29075,1998,23,75.0898
362,29075,1998,24,62.082
362,29075,1999,16,-0.0333
362,29075,1999,17,-20.7306
362,29075,1999,18,-39.0287
362,29075,1999,19,-26.5222
362,29075,1999,20,-46.3971
362,29075,1999,21,-38.1002
362,29075,1999,22,-8.9758
362,29075,1999,23,-10.3582
362,29075,1999,24,-15.018
362,29075,2000,16,75.1467
362,29075,2000,17,53.9664
362,29075,2000,18,33.7263
362,29075,2000,19,34.9808
362,29075,2000,20,68.2089
362,29075,2000,21,45.6198
362,29075,2000,22,27.3882
362,29075,2000,23,16.2898
362,29075,2000,24,37.682
362,29075,2001,16,1.9317
362,29075,2001,17,-24.9436
362,29075,2001,18,-24.6587
362,29075,2001,19,-17.8082
362,29075,2001,20,-12.1581
362,29075,2001,21,-10.5152
362,29075,2001,22,-3.2888
362,29075,2001,23,22.7398
362,29075,2001,24,34.932
362,29075,2002,16,21.2797
362,29075,2002,17,31.2484
362,29075,2002,18,53.6173
362,29075,2002,19,64.5848
362,29075,2002,20,57.1349
362,29075,2002,21,60.1588
362,29075,2002,22,74.7332
362,29075,2002,23,97.8298
362,29075,2002,24,110.142
362,29075,2003,16,-53.0553
362,29075,2003,17,-62.9036
362,29075,2003,18,-76.4727
362,29075,2003,19,-61.0362
362,29075,2003,20,-61.7951
362,29075,2003,21,-43.6342
362,29075,2003,22,-45.2778
362,29075,2003,23,-49.9622
362,29075,2003,24,-50.178
362,29075,2004,16,63.8827
362,29075,2004,17,32.7734
362,29075,2004,18,-7.8317
362,29075,2004,19,-24.3882
362,29075,2004,20,-14.7011
362,29075,2004,21,-28.0322
362,29075,2004,22,-57.0498
362,29075,2004,23,-54.5612
362,29075,2004,24,-85.809
362,29075,2005,16,26.3427
362,29075,2005,17,36.4134
362,29075,2005,18,46.0853
362,29075,2005,19,36.0068
362,29075,2005,20,51.5619
362,29075,2005,21,63.5728
362,29075,2005,22,62.3772
362,29075,2005,23,79.5198
362,29075,2005,24,84.832
362,29075,2006,16,59.2137
362,29075,2006,17,61.0784
362,29075,2006,18,52.1173
362,29075,2006,19,46.4718
362,29075,2006,20,53.0329
362,29075,2006,21,53.8168
362,29075,2006,22,68.8022
362,29075,2006,23,89.8898
362,29075,2006,24,100.722
362,29075,2007,16,64.4977
362,29075,2007,17,63.2924
362,29075,2007,18,50.5913
362,29075,2007,19,54.5098
362,29075,2007,20,49.8689
362,29075,2007,21,45.7758
362,29075,2007,22,60.9102
362,29075,2007,23,72.6398
362,29075,2007,24,99.572
362,29075,2008,16,13.9627
362,29075,2008,17,-5.5206
362,29075,2008,18,-21.2807
362,29075,2008,19,-31.1682
362,29075,2008,20,-33.1101
362,29075,2008,21,-38.4812
362,29075,2008,22,-35.5128
362,29075,2008,23,-27.8552
362,29075,2008,24,-32.878
362,29075,2009,16,-16.2233
362,29075,2009,17,19.8314
362,29075,2009,18,37.6443
362,29075,2009,19,23.1008
362,29075,2009,20,15.0379
362,29075,2009,21,-28.9032
362,29075,2009,22,-40.1388
362,29075,2009,23,-56.3782
362,29075,2009,24,-49.908
362,29075,2010,16,28.0527
362,29075,2010,17,54.2964
362,29075,2010,18,58.3833
362,29075,2010,19,55.7258
362,29075,2010,20,52.1819
362,29075,2010,21,50.6858
362,29075,2010,22,77.4502
362,29075,2010,23,91.1898
362,29075,2010,24,109.172
362,29075,2011,16,73.6437
362,29075,2011,17,60.9784
362,29075,2011,18,47.5763
362,29075,2011,19,52.2998
362,29075,2011,20,74.0569
362,29075,2011,21,93.9468
362,29075,2011,22,121.1742
362,29075,2011,23,146.5298
362,29075,2011,24,143.082
362,29075,2012,16,76.1447
362,29075,2012,17,81.7364
362,29075,2012,18,93.4033
362,29075,2012,19,116.5958
362,29075,2012,20,131.8109
362,29075,2012,21,137.4768
362,29075,2012,22,156.3942
362,29075,2012,23,174.6698
362,29075,2012,24,165.782
362,29075,2013,16,-12.9743
362,29075,2013,17,-8.2006
362,29075,2013,18,-20.2007
362,29075,2013,19,-18.0182
362,29075,2013,20,-15.4511
362,29075,2013,21,-4.7012
362,29075,2013,22,-19.1718
362,29075,2013,23,-34.3442
362,29075,2013,24,-42.978
362,29075,2014,16,39.8147
362,29075,2014,17,44.1374
362,29075,2014,18,40.0893
362,29075,2014,19,17.3658
362,29075,2014,20,10.9519
362,29075,2014,21,-17.6152
362,29075,2014,22,-19.1878
362,29075,2014,23,-34.3282
362,29075,2014,24,-48.778
362,29075,2015,16,-1.3353
362,29075,2015,17,11.2174
362,29075,2015,18,0.4893
362,29075,2015,19,-23.2092
362,29075,2015,20,-23.6351
362,29075,2015,21,-33.2212
362,29075,2015,22,-21.8148
362,29075,2015,23,-19.4812
362,29075,2015,24,-21.648
362,29075,2016,16,55.6007
362,29075,2016,17,77.6084
362,29075,2016,18,77.0133
362,29075,2016,19,53.4788
362,29075,2016,20,54.4819
362,29075,2016,21,45.1298
362,29075,2016,22,67.4062
362,29075,2016,23,63.3998
362,29075,2016,24,63.932
362,29075,2017,16,81.1397
362,29075,2017,17,88.7164
362,29075,2017,18,64.0613
362,29075,2017,19,64.8528
362,29075,2017,20,90.2119
362,29075,2017,21,108.4828
362,29075,2017,22,126.0242
362,29075,2017,23,108.6098
362,29075,2017,24,81.582
362,29075,2018,16,210.1367
362,29075,2018,17,205.0344
362,29075,2018,18,220.9763
362,29075,2018,19,228.3178
362,29075,2018,20,239.7659
362,29075,2018,21,231.9108
362,29075,2018,22,220.5242
362,29075,2018,23,216.8898
362,29075,2018,24,224.142
363,29079,1994,16,25.3656
363,29079,1994,17,62.0413
363,29079,1994,18,55.6278
363,29079,1994,19,69.9665
363,29079,1994,20,55.5417
363,29079,1994,21,48.0874
363,29079,1994,22,25.6114
363,29079,1994,23,17.2535
363,29079,1994,24,2.362
363,29079,1995,16,-59.6614
363,29079,1995,17,-51.1057
363,29079,1995,18,-73.6172
363,29079,1995,19,-99.7735
363,29079,1995,20,-85.2533
363,29079,1995,21,-87.1076
363,29079,1995,22,-71.5006
363,29079,1995,23,-62.4895
363,29079,1995,24,-33.778
363,29079,1996,16,-26.3804
363,29079,1996,17,-23.2607
363,29079,1996,18,-6.7222
363,29079,1996,19,-12.6865
363,29079,1996,20,-29.2323
363,29079,1996,21,-32.0926
363,29079,1996,22,-49.5656
363,29079,1996,23,-66.6145
363,29079,1996,24,-66.608
363,29079,1997,16,-58.8494
363,29079,1997,17,-48.1467
363,29079,1997,18,-45.7502
363,29079,1997,19,-74.5435
363,29079,1997,20,-55.4773
363,29079,1997,21,-47.6026
363,29079,1997,22,-34.1616
363,29079,1997,23,-34.8205
363,29079,1997,24,-60.848
363,29079,1998,16,37.2556
363,29079,1998,17,37.3453
363,29079,1998,18,61.0848
363,29079,1998,19,62.8765
363,29079,1998,20,61.2847
363,29079,1998,21,70.3454
363,29079,1998,22,55.4904
363,29079,1998,23,41.5435
363,29079,1998,24,35.162
363,29079,1999,16,12.6096
363,29079,1999,17,-7.7207
363,29079,1999,18,-22.1142
363,29079,1999,19,-11.6175
363,29079,1999,20,-32.7653
363,29079,1999,21,-25.9866
363,29079,1999,22,-1.1586
363,29079,1999,23,-5.2245
363,29079,1999,24,-8.218
363,29079,2000,16,64.3006
363,29079,2000,17,42.7523
363,29079,2000,18,23.8568
363,29079,2000,19,23.2555
363,29079,2000,20,40.9367
363,29079,2000,21,15.6084
363,29079,2000,22,-3.8726
363,29079,2000,23,-17.1465
363,29079,2000,24,-2.178
363,29079,2001,16,10.4326
363,29079,2001,17,-9.5737
363,29079,2001,18,-6.5442
363,29079,2001,19,-8.4755
363,29079,2001,20,-11.9273
363,29079,2001,21,-7.1176
363,29079,2001,22,6.0284
363,29079,2001,23,36.5235
363,29079,2001,24,48.432
363,29079,2002,16,21.0746
363,29079,2002,17,30.9843
363,29079,2002,18,50.1628
363,29079,2002,19,67.6615
363,29079,2002,20,74.4157
363,29079,2002,21,80.5984
363,29079,2002,22,91.4864
363,29079,2002,23,114.6835
363,29079,2002,24,111.082
363,29079,2003,16,-26.1474
363,29079,2003,17,-33.3157
363,29079,2003,18,-35.9842
363,29079,2003,19,-16.6635
363,29079,2003,20,-17.5233
363,29079,2003,21,-14.7326
363,29079,2003,22,-18.3576
363,29079,2003,23,-23.7085
363,29079,2003,24,-25.408
363,29079,2004,16,73.7816
363,29079,2004,17,44.1903
363,29079,2004,18,12.6878
363,29079,2004,19,-2.7175
363,29079,2004,20,4.4877
363,29079,2004,21,-4.2226
363,29079,2004,22,-30.7296
363,29079,2004,23,-33.3855
363,29079,2004,24,-62.088
363,29079,2005,16,41.6456
363,29079,2005,17,59.9503
363,29079,2005,18,73.6388
363,29079,2005,19,58.0935
363,29079,2005,20,90.7197
363,29079,2005,21,97.7664
363,29079,2005,22,98.8424
363,29079,2005,23,115.6535
363,29079,2005,24,127.592
363,29079,2006,16,69.3096
363,29079,2006,17,69.9823
363,29079,2006,18,61.9208
363,29079,2006,19,64.5605
363,29079,2006,20,70.0747
363,29079,2006,21,75.0304
363,29079,2006,22,86.3164
363,29079,2006,23,102.7735
363,29079,2006,24,122.642
363,29079,2007,16,79.4206
363,29079,2007,17,77.0843
363,29079,2007,18,67.7068
363,29079,2007,19,70.7525
363,29079,2007,20,88.7367
363,29079,2007,21,84.0624
363,29079,2007,22,91.5834
363,29079,2007,23,110.3335
363,29079,2007,24,137.922
363,29079,2008,16,21.2156
363,29079,2008,17,0.9313
363,29079,2008,18,-10.9712
363,29079,2008,19,-23.4275
363,29079,2008,20,-16.8533
363,29079,2008,21,-11.2076
363,29079,2008,22,-12.7666
363,29079,2008,23,-5.8615
363,29079,2008,24,-11.358
363,29079,2009,16,-6.9424
363,29079,2009,17,22.6843
363,29079,2009,18,43.3438
363,29079,2009,19,25.3005
363,29079,2009,20,16.6637
363,29079,2009,21,-27.0876
363,29079,2009,22,-38.1566
363,29079,2009,23,-59.9375
363,29079,2009,24,-50.108
363,29079,2010,16,39.4366
363,29079,2010,17,78.5903
363,29079,2010,18,87.9138
363,29079,2010,19,86.3715
363,29079,2010,20,92.5277
363,29079,2010,21,95.4194
363,29079,2010,22,123.6984
363,29079,2010,23,136.4335
363,29079,2010,24,160.872
363,29079,2011,16,91.0306
363,29079,2011,17,78.4633
363,29079,2011,18,71.0618
363,29079,2011,19,69.9165
363,29079,2011,20,82.0937
363,29079,2011,21,103.0924
363,29079,2011,22,131.4784
363,29079,2011,23,157.6135
363,29079,2011,24,157.472
363,29079,2012,16,90.8036
363,29079,2012,17,111.3933
363,29079,2012,18,130.4988
363,29079,2012,19,149.6615
363,29079,2012,20,175.3707
363,29079,2012,21,185.2034
363,29079,2012,22,209.7684
363,29079,2012,23,231.4735
363,29079,2012,24,225.022
363,29079,2013,16,0.2176
363,29079,2013,17,9.2713
363,29079,2013,18,9.5458
363,29079,2013,19,5.4415
363,29079,2013,20,12.4057
363,29079,2013,21,17.9094
363,29079,2013,22,-0.7276
363,29079,2013,23,-15.7385
363,29079,2013,24,-15.848
363,29079,2014,16,50.3446
363,29079,2014,17,58.3393
363,29079,2014,18,63.9848
363,29079,2014,19,39.7485
363,29079,2014,20,30.0717
363,29079,2014,21,11.2184
363,29079,2014,22,3.4444
363,29079,2014,23,-10.3735
363,29079,2014,24,-24.298
363,29079,2015,16,36.7676
363,29079,2015,17,37.1803
363,29079,2015,18,31.2758
363,29079,2015,19,6.7035
363,29079,2015,20,16.8437
363,29079,2015,21,20.2254
363,29079,2015,22,39.6714
363,29079,2015,23,39.7635
363,29079,2015,24,41.602
363,29079,2016,16,62.4026
363,29079,2016,17,84.9073
363,29079,2016,18,96.2668
363,29079,2016,19,76.9945
363,29079,2016,20,81.2287
363,29079,2016,21,84.4974
363,29079,2016,22,107.2984
363,29079,2016,23,104.2435
363,29079,2016,24,113.222
363,29079,2017,16,89.0526
363,29079,2017,17,85.4573
363,29079,2017,18,61.6648
363,29079,2017,19,58.2195
363,29079,2017,20,79.6427
363,29079,2017,21,122.7924
363,29079,2017,22,129.9484
363,29079,2017,23,113.1535
363,29079,2017,24,90.452
363,29079,2018,16,232.2846
363,29079,2018,17,229.3953
363,29079,2018,18,250.9758
363,29079,2018,19,254.9615
363,29079,2018,20,274.1517
363,29079,2018,21,272.4684
363,29079,2018,22,263.3484
363,29079,2018,23,265.8935
363,29079,2018,24,280.312
364,29081,1994,16,47.4399
364,29081,1994,17,63.9102
364,29081,1994,18,55.2622
364,29081,1994,19,54.5099
364,29081,1994,20,37.4073
364,29081,1994,21,19.4112
364,29081,1994,22,-5.36
364,29081,1994,23,-19.5327
364,29081,1994,24,-34.6724
364,29081,1995,16,-62.5051
364,29081,1995,17,-51.4898
364,29081,1995,18,-75.6218
364,29081,1995,19,-98.9701
364,29081,1995,20,-85.0427
364,29081,1995,21,-96.2728
364,29081,1995,22,-77.292
364,29081,1995,23,-68.7357
364,29081,1995,24,-34.0424
364,29081,1996,16,-28.8581
364,29081,1996,17,-25.2578
364,29081,1996,18,-17.3028
364,29081,1996,19,-21.0631
364,29081,1996,20,-44.5627
364,29081,1996,21,-47.9378
364,29081,1996,22,-66.204
364,29081,1996,23,-84.0547
364,29081,1996,24,-88.3184
364,29081,1997,16,-46.7591
364,29081,1997,17,-32.2408
364,29081,1997,18,-29.1738
364,29081,1997,19,-54.7281
364,29081,1997,20,-29.0087
364,29081,1997,21,-25.2488
364,29081,1997,22,-11.273
364,29081,1997,23,-8.3237
364,29081,1997,24,-38.9524
364,29081,1998,16,34.7049
364,29081,1998,17,37.3212
364,29081,1998,18,74.2032
364,29081,1998,19,78.4409
364,29081,1998,20,75.3003
364,29081,1998,21,83.6692
364,29081,1998,22,69.277
364,29081,1998,23,54.0503
364,29081,1998,24,40.5076
364,29081,1999,16,5.9639
364,29081,1999,17,-12.2098
364,29081,1999,18,-25.9008
364,29081,1999,19,-20.5971
364,29081,1999,20,-42.1417
364,29081,1999,21,-30.5508
364,29081,1999,22,-4.591
364,29081,1999,23,-8.8967
364,29081,1999,24,-15.9324
364,29081,2000,16,60.2759
364,29081,2000,17,45.3282
364,29081,2000,18,26.6342
364,29081,2000,19,27.6419
364,29081,2000,20,50.5793
364,29081,2000,21,25.4382
364,29081,2000,22,6.237
364,29081,2000,23,-7.7577
364,29081,2000,24,0.9876
364,29081,2001,16,4.5899
364,29081,2001,17,-14.9268
364,29081,2001,18,-10.9248
364,29081,2001,19,-9.5391
364,29081,2001,20,0.3973
364,29081,2001,21,4.0742
364,29081,2001,22,9.908
364,29081,2001,23,53.1803
364,29081,2001,24,89.7176
364,29081,2002,16,18.9949
364,29081,2002,17,31.2982
364,29081,2002,18,53.9262
364,29081,2002,19,66.0179
